agent_id,agent_label,work_id,work_label
Q21067198,Kiah Roache-Turner,Q125145603,Sting
Q97751818,Brenda Matthews,Q125185537,The Last Daughter
Q24395423,Maya Newell,Q125376383,The Dreamlife of Georgie Stone
Q29264771,Richard Slapczynski,Q125397488,Moby Dick
Q4932121,Bob Connolly,Q125424060,Mrs Carey's Concert
Q958587,Frank Hurley,Q125470472,Southward Ho With Mawson
Q958587,Frank Hurley,Q125470473,Siege of the South
Q108760766,Barbara Anna Chobocky,Q133192788,Q133192788
Q131887536,Q131887536,Q133192841,Q133192841
Q131887536,Q131887536,Q133192843,Q133192843
Q131887536,Q131887536,Q133192844,Q133192844
Q131887536,Q131887536,Q133192845,Q133192845
Q6375868,Kate Woods,Q133281185,Kangaroo
Q7343062,Robert Connolly,Q133514352,Magic Beach
Q27630796,Sean Byrne,Q133885811,Dangerous Animals
Q22279616,Jennifer Peedom,Q134386482,Tenzing
Q1773566,John Curran,Q134543341,Mercy Road
Q47539915,Henri Bource,Q135038899,Savage Shadows
Q16250789,Rod Freedman,Q135223289,Q135223289
Q5220137,Danny Ben-Moshe,Q135223492,Q135223492
Q16250789,Rod Freedman,Q135223541,Q135223541
Q16250789,Rod Freedman,Q135223620,Q135223620
Q4977200,Bruce Burgess,Q135223864,Q135223864
Q28839557,Sigal Bujman,Q135223919,Q135223919
Q5220137,Danny Ben-Moshe,Q135224141,Q135224141
Q115272139,Luke Sparke,Q135472084,Primitive War
